ВОСПАРИТЬ	107445-V	ЛЕТЕТЬ (ПЕРЕДВИГАТЬСЯ)
ВОСПАРИТЬ	106641-V	ВОЗРАСТИ, СТАТЬ БОЛЬШЕ, СИЛЬНЕЕ
ВОСПАРИТЬ	125843-V	СКАЧКООБРАЗНОЕ ИЗМЕНЕНИЕ
ВОСПАРИТЬ	106587-V	ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ
ВОСПАРИТЬ	111045-V	УДАЛИТЬСЯ НА НЕКОТОРОЕ РАССТОЯНИЕ
ВПОЛЗАТЬ	111845-V	ПРОНИКНУТЬ ВНУТРЬ
ВПОЛЗАТЬ	106587-V	ДВИЖЕНИЕ, ПЕРЕМЕЩЕНИЕ
ВПОЛЗАТЬ	111329-V	ПОЯВИТЬСЯ, ПОКАЗАТЬСЯ
ВПОЛЗАТЬ	120904-V	ВЫСТУПИТЬ НАРУЖУ
ВПОЛЗАТЬ	111329-V	ПОЯВИТЬСЯ, ПОКАЗАТЬСЯ
ВПОЛЗАТЬ	111845-V	ПРОНИКНУТЬ ВНУТРЬ
ВПОЛЗАТЬ	118473-V	МЕЛЬКАТЬ ПЕРЕД ГЛАЗАМИ
ВПОЛЗАТЬ	134224-V	ПРОЙТИ МИМО
ВПОЛЗАТЬ	107454-V	ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)
ВПОЛЗАТЬ	114723-V	ОСЕСТЬ СЛОЕМ
ВПОЛЗТИ	111845-V	ПРОНИКНУТЬ ВНУТРЬ
ВПОЛЗТИ	118473-V	МЕЛЬКАТЬ ПЕРЕД ГЛАЗАМИ
ВПОЛЗТИ	134224-V	ПРОЙТИ МИМО
ВПОЛЗТИ	107454-V	ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)
ВПОЛЗТИ	111845-V	ПРОНИКНУТЬ ВНУТРЬ
ВПОЛЗТИ	115522-V	ДОБРАТЬСЯ ДО МЕСТА
ВПОЛЗТИ	111845-V	ПРОНИКНУТЬ ВНУТРЬ
ВПОЛЗТИ	106618-V	РАЗМЕСТИТЬСЯ
ВПОЛЗТИ	114723-V	ОСЕСТЬ СЛОЕМ
ВПОЛЗТИ	107454-V	ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)
ВПРАВЛЯТЬ	106472-V	ПОМОЩЬ, ПОДДЕРЖКА
ВПРАВЛЯТЬ	106495-V	ИЗГОТОВИТЬ, ВЫРАБОТАТЬ
ВПРАВЛЯТЬ	106529-V	ОБСЛУЖИТЬ (УДОВЛЕТВОРИТЬ НУЖДЫ)
ВПРАВЛЯТЬ	111370-V	ПОВРЕДИТЬ
ВПРАВЛЯТЬ	115840-V	ОТКЛОНИТЬ, СМЕСТИТЬ В СТОРОНУ
ВПРАВЛЯТЬ	115912-V	ПЕРЕУБЕДИТЬ
ВПРАВЛЯТЬ	123744-V	ПРОПАГАНДА ИДЕЙ, ЗНАНИЙ
ВПРАВЛЯТЬ	110237-V	БОЛЬ, БОЛЕВОЕ ОЩУЩЕНИЕ
ВПРАВЛЯТЬ	111369-V	ПОРТИТЬ, ДЕЛАТЬ ПЛОХИМ
ВПРАВЛЯТЬ	106557-V	СОЕДИНИТЬ В ОДНО ЦЕЛОЕ
ВРЕДНИЧАТЬ	106504-V	ПОСТУПОК ЧЕЛОВЕКА
ВРЕДНИЧАТЬ	114426-V	СОПРОТИВЛЯТЬСЯ
ВРЕДНИЧАТЬ	119293-V	УПОРСТВОВАТЬ
ВРЕДНИЧАТЬ	119594-V	БАЛОВАТЬСЯ (ШАЛИТЬ, ЗАБАВЛЯТЬСЯ)
ВРЕДНИЧАТЬ	110242-V	ПОВЕДЕНИЕ
ВРЕДНИЧАТЬ	117883-V	ЛАСКАТЬ (ПРОЯВЛЯТЬ ЛАСКУ)
ВРЕДНИЧАТЬ	115299-V	БУШЕВАТЬ (ПРОИСХОДИТЬ С НЕОБЫЧАЙНОЙ СИЛОЙ)
ВРЕДНИЧАТЬ	106542-V	СООБЩИТЬ, УВЕДОМИТЬ
ВРЕДНИЧАТЬ	107692-V	ДАТЬ ВОЗМОЖНОСТЬ, ПОЗВОЛИТЬ
ВРЕДНИЧАТЬ	107191-V	БРАНИТЬ, РУГАТЬ БРАННЫМИ СЛОВАМИ
ВСКЛОКОЧИТЬ	111104-V	ОХЛАДИТЬ, УМЕНЬШИТЬ ТЕМПЕРАТУРУ
ВСКЛОКОЧИТЬ	111979-V	ПОРТИТЬСЯ (УХУДШАТЬСЯ)
ВСКЛОКОЧИТЬ	115915-V	СОЗРЕВАНИЕ ПЛОДОВ
ВСКЛОКОЧИТЬ	111980-V	ГНИЕНИЕ
ВСКЛОКОЧИТЬ	115486-V	ВКЛЮЧИТЬ В СОСТАВ
ВСКЛОКОЧИТЬ	111097-V	ИЗМЕНЕНИЕ АГРЕГАТНОГО СОСТОЯНИЯ
ВСКЛОКОЧИТЬ	116248-V	ПЕРЕГОРОДИТЬ
ВСКЛОКОЧИТЬ	106793-V	ИСПУГ
ВСКЛОКОЧИТЬ	118531-V	ЦЕПЕНЕТЬ, СТОЛБЕНЕТЬ
ВСКЛОКОЧИТЬ	107094-V	ПРОИЗНЕСТИ, ВЫГОВОРИТЬ, ПРОГОВОРИТЬ
ВСКРИЧАТЬ	106501-V	ЗАНЯТИЕ, ДЕЯТЕЛЬНОСТЬ
ВСКРИЧАТЬ	108868-V	БОРМОТАТЬ
ВСКРИЧАТЬ	107094-V	ПРОИЗНЕСТИ, ВЫГОВОРИТЬ, ПРОГОВОРИТЬ
ВСКРИЧАТЬ	120973-V	РАЗГНЕВАТЬСЯ
ВСКРИЧАТЬ	106793-V	ИСПУГ
ВСКРИЧАТЬ	118531-V	ЦЕПЕНЕТЬ, СТОЛБЕНЕТЬ
ВСКРИЧАТЬ	107155-V	ОКЛИКНУТЬ ПО ИМЕНИ
ВСКРИЧАТЬ	106697-V	УБЕДИТЬСЯ
ВСКРИЧАТЬ	114936-V	ПЕРЕРЕШИТЬ
ВСКРИЧАТЬ	118854-V	ВИТЬСЯ (РАСТИ ЗАВИТКАМИ)
ВСПЕНИТЬ	111680-V	РАСТВОРИТЬ ВЕЩЕСТВО
ВСПЕНИТЬ	112819-V	МЕШАТЬ, ПОМЕШИВАТЬ
ВСПЕНИТЬ	113780-V	ПОКРЫТЬСЯ НА ПОВЕРХНОСТИ
ВСПЕНИТЬ	120049-V	ПУЗЫРИТЬСЯ, ОБРАЗОВЫВАТЬ ПУЗЫРИ
ВСПЕНИТЬ	107404-V	УДАРИТЬ, НАНЕСТИ УДАР
ВСПЕНИТЬ	111682-V	ПЕРЕМЕШАТЬ
ВСПЕНИТЬ	112820-V	МЯТЬ, РАЗМЯТЬ
ВСПЕНИТЬ	106495-V	ИЗГОТОВИТЬ, ВЫРАБОТАТЬ
ВСПЕНИТЬ	112820-V	МЯТЬ, РАЗМЯТЬ
ВСПЕНИТЬ	123449-V	РАЗВЕСТИ ЖИДКОСТЬЮ
ВСПОРХНУТЬ	107453-V	ВЗЛЕТЕТЬ
ВСПОРХНУТЬ	107445-V	ЛЕТЕТЬ (ПЕРЕДВИГАТЬСЯ)
ВСПОРХНУТЬ	107446-V	МЧАТЬСЯ
ВСПОРХНУТЬ	107454-V	ПОДНЯТЬСЯ (ПЕРЕМЕСТИТЬСЯ ВВЕРХ)
ВСПОРХНУТЬ	111045-V	УДАЛИТЬСЯ НА НЕКОТОРОЕ РАССТОЯНИЕ
